date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-13 17:22:28,MartaSpendowska,,0,0,0,"To see where a person will INJECT (touché) himself, we look at prenatal eclipse. #Gates eclipse runs thru: Africa, Middle East, India, China, Indonesia, with Neptune (vax, disease, plots) line on Delhi, and Pluto (God of underworld) thru central Africa. #ExposeBillGates",,,#Gates #ExposeBillGates,1271855469871628288,https://twitter.com/MartaSpendowska/status/1271855469871628288
2020-06-13 17:21:48,shantnubhatt,aajtak,0,0,0,"Mujhe esa kyu lg rha h India China war hua to yudhdh ka aahwaahan sweta ji na kr de kahi ",,,,1271855302699184129,https://twitter.com/shantnubhatt/status/1271855302699184129
2020-06-13 17:21:07,Bishnu467,MILVETERAN,1,1,1,"Do you think everything is fine on India-China Border row? ",,,,1271855128891453440,https://twitter.com/Bishnu467/status/1271855128891453440
2020-06-13 17:18:57,Tarik98375055,,0,0,0,"A typical Indian response over last 4 decades that resulted in surrender of 65k Sq kms of land to China.. India-China border: Differences will be settled through dialogue, says Army Chief https://indianexpress.com/article/india/india-china-border-dispute-mm-naravane-6456774/ via @IndianExpress",,@IndianExpress,,1271854582654734336,https://twitter.com/Tarik98375055/status/1271854582654734336
2020-06-13 17:18:41,vineeth_vjay,,0,0,0,"Waiting for the day when Mt. Everest is shown in the map as a part of China. #Nepal #India #China #NepalIndiaBorder",,,#Nepal #India #China #NepalIndiaBorder,1271854517403803648,https://twitter.com/vineeth_vjay/status/1271854517403803648
2020-06-13 17:18:11,narendrababu75,,0,0,0,"India-China border dispute 'killing thousands of pashmina goats' ",,,,1271854393411788800,https://twitter.com/narendrababu75/status/1271854393411788800
2020-06-13 17:17:46,ArunPan81536894,kamaalrkhan,0,0,0,"Bhai 1962 Me India China se hara tha. Aapne ulta likh diya hai.",,,,1271854286687752192,https://twitter.com/ArunPan81536894/status/1271854286687752192
2020-06-13 17:17:13,tushargajpalla,tfipost,1,1,3,"China vs India China vs USA USA vs Iran China vs Japan India vs Nepal India vs Pakistan Corona pandemic might have delayed IPL but the world would likely have its own ""World Premier League"".",,,,1271854148611305472,https://twitter.com/tushargajpalla/status/1271854148611305472
2020-06-13 17:12:59,IndiaImportant,,0,0,0,"India-China border: Differences will be settled through discussion, says Army Chief ",,,,1271853080989007872,https://twitter.com/IndiaImportant/status/1271853080989007872
2020-06-13 17:11:49,SaisleeSameer,,0,0,0,"@China_Amb_India china should not forget 1967 war when India defeat china so history repeat again.",,@China_Amb_India,,1271852789237338113,https://twitter.com/SaisleeSameer/status/1271852789237338113
2020-06-13 17:09:30,digiworldblog,,0,0,0,"Ladakh standoff: Experts explain the cartography of the India-China faceoff ",,,,1271852208204767234,https://twitter.com/digiworldblog/status/1271852208204767234
2020-06-13 17:09:09,1DILSHADMALIK,,0,0,0,"Arey ye kya bol raha hai.. Rajnath hi, Ye log India-China ke beech third world war ladwa ke manange @1DILSHADMALIK @Mohamme17070921 @sony_khatoon @shaista04444 @NaazKhan7597 @Ayesha443 @Ayesha0786786 @Alpanah51 @syed9422 @AFIYAAFTAB007 @NauseatedSoul @Taj_Mazum @ayat51khan",,@1DILSHADMALIK @Mohamme17070921 @sony_khatoon @shaista04444 @NaazKhan7597 @Ayesha443 @Ayesha0786786 @Alpanah51 @syed9422 @AFIYAAFTAB007 @NauseatedSoul @Taj_Mazum @ayat51khan,,1271852118261919744,https://twitter.com/1DILSHADMALIK/status/1271852118261919744
2020-06-13 17:08:22,inwords_news,,0,0,0,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 – india news ",,,,1271851922824335362,https://twitter.com/inwords_news/status/1271851922824335362
2020-06-13 17:07:50,gops33,,2,11,13,"The Simmering Boundary: A “new normal” at the India–China border ?. ",,,,1271851785481674752,https://twitter.com/gops33/status/1271851785481674752
2020-06-13 17:07:46,j_dhillon7,,1,0,2,"Agar China bhi cricket crazy hota toh maza aa jata. Imagine fan following of a tense India China series ",,,,1271851771078443009,https://twitter.com/j_dhillon7/status/1271851771078443009
2020-06-13 17:04:52,PreciousKashmir,,0,0,0,"Situation along India-China border under control: Army Chief ",,,,1271851039629721602,https://twitter.com/PreciousKashmir/status/1271851039629721602
2020-06-13 17:04:41,SarthakAAP,,0,0,1,"""We need to make our borders safe that is the need of the hour. We cannot ruin our nation"" #Modi #Kejriwal #India #China #Nepal #Pakistan",,,#Modi #Kejriwal #India #China #Nepal #Pakistan,1271850995916525569,https://twitter.com/SarthakAAP/status/1271850995916525569
2020-06-13 17:04:32,saikripa_jpd,Chellaney,0,4,5,"China wants to dump the 2015 India China Lipulekh agreement. Being a signatory, it cannot do so. Beijing is using Kathmandu to do its bidding. Former Nepali Foreign Minister Mahendra Bahadur Pande had hinted that Beijing was ready for a review in 2017.",,,,1271850955122733056,https://twitter.com/saikripa_jpd/status/1271850955122733056
2020-06-13 17:03:32,CensoredToday,,0,0,0,"India-China Conflict:Biggest Build Up Since 1962, Army Chief Claims India Won't Back Down| Newstrack http://img.youtube.com/vi/wGUucblJxFU/0.jpg India-China Conflict:Biggest Build Up Since 1962, Army Chief Claims India Won't Back Down| Newstrack As the India-China ... ",,,,1271850706685886464,https://twitter.com/CensoredToday/status/1271850706685886464
2020-06-13 17:02:36,iamsatyakidas18,,0,0,0,"Virtual summit _ India-china-Russia #Russia @narendramodi #China",,@narendramodi,#Russia #China,1271850470428954624,https://twitter.com/iamsatyakidas18/status/1271850470428954624
2020-06-13 17:01:55,peppertalesllp,,0,0,0,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 ",,,,1271850299603529730,https://twitter.com/peppertalesllp/status/1271850299603529730
2020-06-13 17:01:53,abbasiyahya09,,0,0,1,"Nepal is against India, Pakistan is against India, China is against India, Bhutan is against India. Perfect time to destroy Hindustan and make BBQ of Modi and give it to street dogs. #NepalIndiaBorder",,,#NepalIndiaBorder,1271850289369407488,https://twitter.com/abbasiyahya09/status/1271850289369407488
2020-06-13 17:01:33,shivam_mishi,htTweets,0,0,1,"To resolve india china conflict",,,,1271850205390835713,https://twitter.com/shivam_mishi/status/1271850205390835713
2020-06-13 16:59:57,southasiansnews,,0,0,0,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 - india news - https://southasiansnews.com/2020/06/13/foreign-ministers-of-russia-india-china-to-hold-virtual-meeting-on-june-22-india-news/",,,,1271849803119497218,https://twitter.com/southasiansnews/status/1271849803119497218
2020-06-13 16:59:45,sunchaser323,PatwariPrateek,0,0,0,"And PM Bhimsen thapa our territory expanded on west satalaj(now kumawu &gadwal) East is tista(now Sikkim) , anyday we are not the statesman so let the two govt decide .aftermath of India- China war out of 18 army post 17 was evacuated 1 was left in kalapani area .",,,,1271849752456552452,https://twitter.com/sunchaser323/status/1271849752456552452
2020-06-13 16:58:12,htTweets,,2,10,89,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 (reports @Rezhasan) https://www.hindustantimes.com/india-news/new-delhi-beijing-border-stand-off-on-agenda-in-russia-india-and-china-s-virtual-meet/story-SfuYcYry9269iUY4BOGDJL.html",,@Rezhasan,,1271849362704887809,https://twitter.com/htTweets/status/1271849362704887809
2020-06-13 16:55:07,arjunnpatel,MausamBasnet8,2,0,0,"Yes we are cautious of China! Tht for a good reason! India, China, Usa will be the 3 poles for the tripolar world come 2050! You hv to chose, India or China! Cnt hv both ways! In 1962, Nepal sided with India during Sino-India war!",,,,1271848585924096006,https://twitter.com/arjunnpatel/status/1271848585924096006
2020-06-13 16:54:44,ThisBlogs,,0,0,0,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 ",,,,1271848491225096193,https://twitter.com/ThisBlogs/status/1271848491225096193
2020-06-13 16:53:33,WeWillAsk2,,0,0,0,"Global hostility against China is growing, and India should be prepared to take action against Beijing and its proxy, Pakistan. #wewillask #india #china #pakistan #bejing #delhi #karachi #boycott #boycottchineseproducts",,,#wewillask #india #china #pakistan #bejing #delhi #karachi #boycott #boycottchineseproducts,1271848193957847040,https://twitter.com/WeWillAsk2/status/1271848193957847040
2020-06-13 16:52:47,anjansengupta16,,0,0,0,"By : @Cold_Peace_ The Simmering Boundary: A “new normal” at the India–China border? ",,@Cold_Peace_,,1271848001019932672,https://twitter.com/anjansengupta16/status/1271848001019932672
2020-06-13 16:52:17,Anishsh99114426,Anishsh99114426,1,0,0,"It's true of India china too. China keeps ignoring India's aksai chin demands.",,,,1271847871579451392,https://twitter.com/Anishsh99114426/status/1271847871579451392
2020-06-13 16:51:38,anjansengupta16,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff. ",,,,1271847709272465409,https://twitter.com/anjansengupta16/status/1271847709272465409
2020-06-13 16:51:17,diplomacy_cyber,,0,16,22,"Does the recent contractual agreement between #BSNL and #ZTE present a sordid image for #AtmaNirbharBharat ? Read more on our new article 'The Imperative for Indigenous Technologies' https://thecyberdiplomat.com/topics/the-imperative-for-indigenous-technologies/ #cyberpeace #India #China @narendramodi @DRDO_India @ANI",,@narendramodi @DRDO_India @ANI,#BSNL #ZTE #AtmaNirbharBharat #cyberpeace #India #China,1271847620768645126,https://twitter.com/diplomacy_cyber/status/1271847620768645126
2020-06-13 16:49:49,LanWei16,Prabhak68227495,0,0,1,"Comparing with India, China is paradise.",,,,1271847254027100169,https://twitter.com/LanWei16/status/1271847254027100169
2020-06-13 16:47:14,omthanvi,,2,22,77,"भारत-चीन तनाव की असल वजह LAC है या LOC? दोनों में क्या भेद है? सीमा पर विवाद वास्तव में कहाँ पसरा है, इस पर ⁦@SushantSin⁩ ने पिछले दिनों एक सरल विवरण ⁦@IndianExpress⁩ में दिया था। What is India-China Line of Actual Control (LAC) ",,@SushantSin @IndianExpress,,1271846604492795904,https://twitter.com/omthanvi/status/1271846604492795904
2020-06-13 16:46:18,randomhummings,,1,0,1,"Worst case scenario of #IndoChinaWar resulted in ""Logic ka Antim Sanskar"" by CHANNELS: 1 child policy of China-&gt;soldiers ek lauti santaan-&gt; desh se pehle pariwar as naazo se pale hain isliye kamzor hain &amp; pariwarik zimmedariya bahut zyada hain. Hence, India&gt;China. (Chee News) 1/n",,,#IndoChinaWar,1271846367241973760,https://twitter.com/randomhummings/status/1271846367241973760
2020-06-13 16:45:22,genreviewsin,,0,0,0,"WATCH | India-China standoff explained with unseen maps of LAC ",,,,1271846131144822789,https://twitter.com/genreviewsin/status/1271846131144822789
2020-06-13 16:45:10,madhusudan41,,0,0,3,"The dispute with Nepal looks like it is heading towards a point of no return.The presence of the Indian army in the trijunction that connects India, China and Nepal complicates the issue.#NepalIndiaBorder",,,#NepalIndiaBorder,1271846081500811264,https://twitter.com/madhusudan41/status/1271846081500811264
2020-06-13 16:44:52,BeingChandler_,Rushya_,0,0,0,"Yeh lomdika aise Desh chalaya toh 10 saal mein Aadha India China Nepal ko gift Kar dega waise.",,,,1271846006275993600,https://twitter.com/BeingChandler_/status/1271846006275993600
2020-06-13 16:42:37,WorldNewj,,0,0,0,"Line of Actual Control | India-China: the line of actual contest ",,,,1271845442805026817,https://twitter.com/WorldNewj/status/1271845442805026817
2020-06-13 16:41:05,defencenewsclu1,,0,0,0,"India-China faceoff 2020: Why this border clash is different... ",,,,1271845054030766085,https://twitter.com/defencenewsclu1/status/1271845054030766085
2020-06-13 16:40:46,AsishOjha4,ameytirodkar,0,0,4,"Kya fake news faila rahey ho sir. Modiji ki chatra chaya mein diplomatically humne india china ko pichar dia hai. Duniyan kanp rahi hai humse. Agey agar bbaz na aai china aur nepal to modi ji unko bohot hard jawab denge. Usa bhi aaj modiji ka loha manta hai.",,,,1271844977027371009,https://twitter.com/AsishOjha4/status/1271844977027371009
2020-06-13 16:39:17,Neoavatara,,2,4,3,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff - India News https://www.indiatoday.in/india/story/india-china-border-faceoff-exclusive-maps-pangong-tso-ladakh-galwan-1688727-2020-06-13",,,,1271844600777408514,https://twitter.com/Neoavatara/status/1271844600777408514
2020-06-13 16:39:12,imrock2010,majorgauravarya,3,0,5,"Indian Mejor Ajai Shukla (retd) showing the Reality of China-India border situation... why Brainless modi and his MEDIA still silent #GodiMedia #IndianArmy #Nepal #Kashmir #MajorGauravArya #LadakhBorder #Ladakh #pakistan #modi #imrankhan #india #china",,,#GodiMedia #IndianArmy #Nepal #Kashmir #MajorGauravArya #LadakhBorder #Ladakh #pakistan #modi #imrankhan #india #china,1271844582788038660,https://twitter.com/imrock2010/status/1271844582788038660
2020-06-13 16:38:32,TimesFamous,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff ",,,,1271844414508367875,https://twitter.com/TimesFamous/status/1271844414508367875
2020-06-13 16:35:00,wamlrobot,,0,0,0,"India and China: How Nepal's new map is stirring old rivalries via @BBCNews https://www.bbc.com/news/world-asia-52967452 #Maps #Boundaries #Nepal #India #China",,@BBCNews,#Maps #Boundaries #Nepal #India #China,1271843523071897602,https://twitter.com/wamlrobot/status/1271843523071897602
2020-06-13 16:31:42,PM_Thornton,,0,1,2,"Sanjaya Baru reviews Francine Frankel's When Nehru Looked East for The Wire: How Nehru's 'Asianism' Still Casts a Shadow on #India-#China Rivalry https://thewire.in/books/book-review-francine-frankel-nehru-india-china via @thewire_in",,@thewire_in,#India #China,1271842694688628738,https://twitter.com/PM_Thornton/status/1271842694688628738
2020-06-13 16:31:27,Jakcson06480481,SrikanthIPS2,3,0,0,"China has 5000years history man，I understand that you dislike China but don‘t think us like a child More than 60% goods in india comes from China. oneplus vivo oppo xiaomi huawei etc We are not as weak as a cat man. Keep your prejudice to yourself. Be stronger and kick us ass",,,,1271842631769657345,https://twitter.com/Jakcson06480481/status/1271842631769657345
2020-06-13 16:31:10,arjunnpatel,arjunnpatel,1,0,0,"Thr r tentions going on between India China! Same time this! Its all planned! If your r naive to think its not ur mistaken! Even Nepali congress has been dragged in by this Jingoism!",,,,1271842559451684867,https://twitter.com/arjunnpatel/status/1271842559451684867
2020-06-13 16:30:19,VikramRazdan1,,0,0,1,"#IndiaChinaBorder #IndiaChinaFaceOff #indiachina #Ladakh To all the twitteratis from pakistan relying on China KISI KO ITNI KADAR BI NA KARO KI APNI KADAR KHO DO EVERYONE PROMISES FOREVER UNTILL THEY FIND SOMEONE BETTER",,,#IndiaChinaBorder #IndiaChinaFaceOff #indiachina #Ladakh,1271842346032943104,https://twitter.com/VikramRazdan1/status/1271842346032943104
2020-06-13 16:29:45,Mustafa88179868,AlishahChatoor,1,0,0,"There has just been a minor increase, even though the budget should have increased more given the situation with India China and Afgh. NDMA, field hospitals, locust control are all under the army. And after 18th amendment health is under provinces, and in budget",,,,1271842204324159488,https://twitter.com/Mustafa88179868/status/1271842204324159488
2020-06-13 16:29:25,peppertalesllp,,0,0,0,"LAC standoff: India, China hold another round of talks, Rajnath reviews situation ",,,,1271842120211599367,https://twitter.com/peppertalesllp/status/1271842120211599367
2020-06-13 16:28:52,employmentin,,0,0,0,"New post: Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff ",,,,1271841978477666305,https://twitter.com/employmentin/status/1271841978477666305
2020-06-13 16:28:19,nengoDworld,,0,0,0,"India-China faceoff 2020: Why this border clash is different ",,,,1271841841567215616,https://twitter.com/nengoDworld/status/1271841841567215616
2020-06-13 16:25:59,iamimti_,DChaurasia2312,0,0,1,"Tujhe mewat to nazar aagya lekin berozgari, gareebi, india china dispute, covid 19, migrant labours nazar nhi aaya, Abey do kodi ke chatu kabhi reality bhi tweet kiya kar kya chal rha h desh me.#sharam aaani chaiye tujhe. #chatuPatkar",,,#chatuPatkar,1271841252888080390,https://twitter.com/iamimti_/status/1271841252888080390
2020-06-13 16:25:29,KGaur8,,0,0,0,"Communists either from INDIA, CHINA NEPAL or from any part of the world need to shown their place. Communists are the biggest pandemic and they need to be dealt with iron hands.",,,,1271841129487425536,https://twitter.com/KGaur8/status/1271841129487425536
2020-06-13 16:23:39,Mlcolmx,,0,0,15,"PHASE-III: Uninstall NEPALI apps. #IndiaNepal #indiachina #indiapakistan",,,#IndiaNepal #indiachina #indiapakistan,1271840668281737216,https://twitter.com/Mlcolmx/status/1271840668281737216
2020-06-13 16:22:32,alibrownmalik,,0,0,3,"Low testing rate describes our dependence on foreign test kits . We share a dream of making India China free but after seeing these testing rates i don't think this dream is soon achieve able. People of India should acknowledge that we are in the stage of community transmission.",,,,1271840387489923073,https://twitter.com/alibrownmalik/status/1271840387489923073
2020-06-13 16:21:24,KGaur8,,0,0,0,"China using it's proxies to create unrest in US UK & INDIA. China involved in inciting riots in US &amp; UK under camouflage of #BlackLivesMatterUK #BlackLivesMatter &amp; trying to create unrest in INDIA through leftists. Delhi riots sponsored by China (heen needs to be punished",,,#BlackLivesMatterUK #BlackLivesMatter #BlackLivesMatter,1271840101929123840,https://twitter.com/KGaur8/status/1271840101929123840
2020-06-13 16:20:56,newsjournals1,,1,2,1,"WATCH | India-China standoff explained with unseen maps of LAC ",,,,1271839984480215040,https://twitter.com/newsjournals1/status/1271839984480215040
2020-06-13 16:17:49,amaresh4,,0,0,0,"India-China faceoff 2020: Why this clash is different ",,,,1271839201344937984,https://twitter.com/amaresh4/status/1271839201344937984
2020-06-13 16:16:40,Burhanuddinhu10,,1,0,0,"https://www.instagram.com/p/CBYY-g6guf1/?igshid=1ir5i6qaewbff #yemen #blm #BlackLivesMatter #AllLivesMatter #trump #covid19 #coronavirus #indiavschina #india #china #muslim #famine #Humanity_matters @hrw @BDUTT @realDonaldTrump @amnesty @AnushkaSharma @BarackObama @BillGates @BBCBreaking @BBCWorld @MJALSHRIKA",,@hrw @BDUTT @realDonaldTrump @amnesty @AnushkaSharma @BarackObama @BillGates @BBCBreaking @BBCWorld @MJALSHRIKA,#yemen #blm #BlackLivesMatter #BlackLivesMatter #AllLivesMatter #trump #covid19 #coronavirus #indiavschina #india #china #muslim #famine #Humanity_matters,1271838910474334208,https://twitter.com/Burhanuddinhu10/status/1271838910474334208
2020-06-13 16:16:33,digiworldblog,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff ",,,,1271838880493457408,https://twitter.com/digiworldblog/status/1271838880493457408
2020-06-13 16:15:01,jigarbjym,,0,0,1,"ભારતનો માસ્ટરસ્ટ્રોક, ચીનને માર... પ્રધાનમંત્રી શ્રી @narendramodi ના નેતૃત્વમાં આ છે નવું ભારત... #India #China #IndiaChinaFaceOff",,@narendramodi,#India #China #IndiaChinaFaceOff,1271838496307601409,https://twitter.com/jigarbjym/status/1271838496307601409
2020-06-13 16:14:19,INadeemSharief,,2,16,32," On 10-06-2020 I said that abrogation of Article 370 has given an opportunity to China to make nuisance in eastern Ladakh of India On 13-06-2020 Hindustan Times published news &amp; mentioned link of abrogation of article 370 with India China standoff in Ladakh ",,,,1271838318259343362,https://twitter.com/INadeemSharief/status/1271838318259343362
2020-06-13 16:12:48,NewsSaanvi,,0,0,0,"India-China LAC standoff: Military commanders of both nations have agreed to peacefully resolve… – Firstpost ",,,,1271837935554314240,https://twitter.com/NewsSaanvi/status/1271837935554314240
2020-06-13 16:12:30,shwetachhabra13,,0,0,0,"Most people seem highly confused about what’s really going on in the India-China border face-off. So India Today has put together never seen before maps of the LAC, the Galwan Valley as well as Pangong Tso to bring alive the reality of the situation on the ground",,,,1271837862556622849,https://twitter.com/shwetachhabra13/status/1271837862556622849
2020-06-13 16:10:37,digiworldblog,,0,0,0,"WATCH | India-China standoff explained with unseen maps of LAC ",,,,1271837386222247937,https://twitter.com/digiworldblog/status/1271837386222247937
2020-06-13 16:08:37,GPRO_1999,PravinSawhney,7,0,1,"It is unfortunate that d demographics of this subcontinent are like this wherein Pakistan is mad enough that exists only 2 ruin India &amp; China is a newly found power. Pakistan is an Islamic republic &amp; China is communist. India is a democracy. So it is democracy that ties us 2 d US",,,,1271836884436582402,https://twitter.com/GPRO_1999/status/1271836884436582402
2020-06-13 16:07:42,yeshwanthbg,,0,0,0,"India China War 1962 | Untold story of the battle of Rezang La | Abhi an... https://youtu.be/6uvgY5rWIZ0 via @YouTube",,@YouTube,,1271836652810514433,https://twitter.com/yeshwanthbg/status/1271836652810514433
2020-06-13 16:06:37,vkr802,PravinSawhney,0,0,0,"Ex Army Officers who didn't know where the India China border was during his service life...now writing abt Indo China Border.. @rwac48",,@rwac48,,1271836382378340357,https://twitter.com/vkr802/status/1271836382378340357
2020-06-13 16:04:18,JDDubeyBJP,,0,2,5,"खबरदार ! सन 1962 में भी हमारी #भारतीय_सेना कमजोर नहीं थी। हिजड़ा जवाहर लाल नेहरू था, जिसने यह कह कर दुश्मन चीन को जमीन दे दिया कि यहाँ घास भी नहीं उगता है। #India #China @narendramodi @PMOIndia @AmitShah @AmitShahOffice @rajnathsingh @JPNadda @ShyamSJaju @adeshguptabjp",,@narendramodi @PMOIndia @AmitShah @AmitShahOffice @rajnathsingh @JPNadda @ShyamSJaju @adeshguptabjp,#India #China,1271835800225767424,https://twitter.com/JDDubeyBJP/status/1271835800225767424
2020-06-13 15:59:04,TheFactshala,,0,0,0,"2017 के बाद 2020 लद्दाख में चीन का पीछे हटना, इशारा है की ड्रैगन सिर्फ संख्या के दम पर कागजी शेर के भांति डरना चाहता है, लड़ना नहीं ! #IndiaChinaStandOff #IndiaChinaBorder #India #LadakhBorder #laddakh #indiachina #shahidafridi #ChinaFacesIndia @BJP4India",,@BJP4India,#IndiaChinaStandOff #IndiaChinaBorder #India #LadakhBorder #laddakh #indiachina #shahidafridi #ChinaFacesIndia,1271834479309385729,https://twitter.com/TheFactshala/status/1271834479309385729
2020-06-13 15:58:10,ALIRAZANAWAZ16,obaidma48398336,0,0,1,"Defence budget of India &amp; China, in term of their GDP is 2.4 and 1.9 respectively. Pakistan has largest GDP to defence budget pc in the region which is almost 2.8. Jitni economy barhi hoti he utni spendings zyada.",,,,1271834253257592832,https://twitter.com/ALIRAZANAWAZ16/status/1271834253257592832
2020-06-13 15:54:17,sunilmaheshwari,,0,0,2,"India including Aksai Chin in new #laddakh map, is that the reason for communist #Nepal being prompted by China to show Indian territory in it’s map? US-&gt;India, China-&gt; Nepal, Pakistan....shadow boxing by big guys?",,,#laddakh #Nepal,1271833275443499009,https://twitter.com/sunilmaheshwari/status/1271833275443499009
2020-06-13 15:53:45,gktrivedi12365,,0,0,2,"ભારતનો માસ્ટરસ્ટ્રોક, ચીનને માર... પ્રધાનમંત્રી શ્રી નરેન્દ્ર મોદીજીના નેતૃત્વમાં આ છે નવું ભારત... #India #China #IndiaChinaFaceOff",,,#India #China #IndiaChinaFaceOff,1271833143599861767,https://twitter.com/gktrivedi12365/status/1271833143599861767
2020-06-13 15:53:13,indiasentinels,,0,2,1,"OPINION: India-China stand off: A road and a lager gameplan Writes @shivamdoad",,@shivamdoad,,1271833010879426560,https://twitter.com/indiasentinels/status/1271833010879426560
2020-06-13 15:52:40,vipulvalaki182,,0,0,0,"@aajtak , @ABPNews @TV9Bharatvarsh and many others news channel shows report on India china border dispute is totally rubbish he can not show actual reality to public... #IndiaChinaFaceOff #IndiaChinaBorder #NepalIndiaBorder",,@aajtak @ABPNews @TV9Bharatvarsh,#IndiaChinaFaceOff #IndiaChinaBorder #NepalIndiaBorder,1271832872089866240,https://twitter.com/vipulvalaki182/status/1271832872089866240
2020-06-13 15:50:59,lerahd90,JaiveerShergill,0,0,1,"Please read the history it was part of nepal and when India China war happened Nepal let India use the land and India is claiming the land; it never was part of India",,,,1271832446649040902,https://twitter.com/lerahd90/status/1271832446649040902
2020-06-13 15:48:00,ForBJPGujarat,,1,2,12,"ભારતનો માસ્ટરસ્ટ્રોક, ચીનને માર... પ્રધાનમંત્રી શ્રી @narendramodiજીના નેતૃત્વમાં આ છે નવું ભારત... #India #China #IndiaChinaFaceOff",,@narendramodi,#India #China #IndiaChinaFaceOff,1271831695075860482,https://twitter.com/ForBJPGujarat/status/1271831695075860482
2020-06-13 15:46:55,NadeemMughalkhi,,0,0,0,"#India #China #Ladakh",,,#India #China #Ladakh,1271831425038397440,https://twitter.com/NadeemMughalkhi/status/1271831425038397440
2020-06-13 15:46:36,JobsVacancyIN,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff… ",,,,1271831343559659520,https://twitter.com/JobsVacancyIN/status/1271831343559659520
2020-06-13 15:46:29,NadeemMughalkhi,,1,0,0,"Army's job is Combat or to do negotiations.. #India #China #Ladakh https://indianexpress.com/article/india/india-china-border-dispute-mm-naravane-6456774/ #shahidafridi",,,#India #China #Ladakh #shahidafridi,1271831314111565828,https://twitter.com/NadeemMughalkhi/status/1271831314111565828
2020-06-13 15:46:05,followkarnare,,0,0,1,"india china nepal ",,,,1271831212655403008,https://twitter.com/followkarnare/status/1271831212655403008
2020-06-13 15:45:32,Pritam_Jit_Das,,0,0,0,"As usual, a brilliant message from Amul Cheeni kum Karo Amul belongs to India #amul #india #china #advertisement #proudtobeindian #proudtobeindian #proudindian",,,#amul #india #china #advertisement #proudtobeindian #proudtobeindian #proudindian,1271831076885970946,https://twitter.com/Pritam_Jit_Das/status/1271831076885970946
2020-06-13 15:44:58,realyuva,gurjeeeet,3,0,1,"Old man, he is working US India China relations for decades.. And the other thing he is neutral Don't waste my time go kid",,,,1271830930810826752,https://twitter.com/realyuva/status/1271830930810826752
2020-06-13 15:44:25,mkdhawan,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff ",,,,1271830794189881350,https://twitter.com/mkdhawan/status/1271830794189881350
2020-06-13 15:43:50,AilSrijan,ANI,0,0,0,"@adgpi @ITBP_official I request government to deploy more army personnels in lipulekh and kali river areas and tri Junction areas of india, China and nepal. Because there may be incursion of Chinese army just like doklam. [possibility] Note :Because of the nepal changed map.",,@adgpi @ITBP_official,,1271830648194363393,https://twitter.com/AilSrijan/status/1271830648194363393
2020-06-13 15:42:57,05shanky,05shanky,0,0,0,"Chinese jo bio data collect kar raha uskey ghaatak parinaam ho saktey hain. China iskey saharey apney ""bio warfare"" k program ko nai uchaaiyan pradaan kar sakta hai. @narendramodi @PMOIndia @NIA_India china ka yeh bio data collection Ka program poori duniya k liye ghatak hai",,@narendramodi @PMOIndia @NIA_India,,1271830424625577985,https://twitter.com/05shanky/status/1271830424625577985
2020-06-13 15:42:53,iAbhishekM,nitingokhale,7,2,35,"First time saw this latest India China escalation issue on India today. Very well explained. Now have very clear view what's actually happening and where is issue. Very nyc discussion. Much informative..",,,,1271830407533621248,https://twitter.com/iAbhishekM/status/1271830407533621248
2020-06-13 15:42:30,tityjersey,TradeLoic,1,0,0,"Va y avoir du sang sur les#graphs #COVID19 ,india, china et ma boss a jersey viens de m informé que le virus est de nouveau en Hausse en Pologne +Allemagne",,,#COVID19,1271830313086390276,https://twitter.com/tityjersey/status/1271830313086390276
2020-06-13 15:42:29,uday_live,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff ",,,,1271830309819031552,https://twitter.com/uday_live/status/1271830309819031552
2020-06-13 15:41:17,gaurav_aranya,SushantSin,0,0,0,"@narendramodi @PMOIndia @AmitShah Sir, its time to teach them(china) a lessons. We are with you. #IndiaChinaStandOff #IndiaChinaBorderTension #IndiaChinaBorder #India #indiachina ",,@narendramodi @PMOIndia @AmitShah,#IndiaChinaStandOff #IndiaChinaBorderTension #IndiaChinaBorder #India #indiachina,1271830005442478080,https://twitter.com/gaurav_aranya/status/1271830005442478080
2020-06-13 15:40:53,OMG_1MediaGroup,,0,0,0,"As usual, a brilliant message from Amul Cheeni kum Karo Amul belongs to India #amul #india #china #advertisement #proudtobeindian #proudtobeindian #proudindian",,,#amul #india #china #advertisement #proudtobeindian #proudtobeindian #proudindian,1271829906897408000,https://twitter.com/OMG_1MediaGroup/status/1271829906897408000
