date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-01 13:01:02,narendramodi,,922,5347,30534,"'जय किसान' के मंत्र को आगे बढ़ाते हुए कैबिनेट ने अन्नदाताओं के हक में बड़े फैसले किए हैं। इनमें खरीफ की 14 फसलों के लिए लागत का कम से कम डेढ़ गुना एमएसपी देना सुनिश्चित किया गया है। साथ ही 3 लाख रुपये तक के शॉर्ट टर्म लोन चुकाने की अवधि भी बढ़ा दी गई है।",,,,1267441025003339782,https://twitter.com/narendramodi/status/1267441025003339782
2020-06-01 13:00:37,narendramodi,,5438,13152,97520,"देश में पहली बार सरकार ने रेहड़ी-पटरी वालों और ठेले पर सामान बेचने वालों के रोजगार के लिए लोन की व्यवस्था की है। ‘पीएम स्वनिधि’ योजना से 50 लाख से अधिक लोगों को लाभ मिलेगा। इससे ये लोग कोरोना संकट के समय अपने कारोबार को नए सिरे से खड़ा कर आत्मनिर्भर भारत अभियान को गति देंगे।",,,,1267440919206170624,https://twitter.com/narendramodi/status/1267440919206170624
2020-06-01 13:00:16,narendramodi,,1488,6914,44938,"आत्मनिर्भर भारत अभियान को गति देने के लिए हमने न केवल MSMEs सेक्टर की परिभाषा बदली है, बल्कि इसमें नई जान फूंकने के लिए कई प्रस्तावों को भी मंजूरी दी है। इससे संकटग्रस्त छोटे और मध्यम उद्योगों को लाभ मिलेगा, साथ ही रोजगार के अपार अवसर सृजित होंगे।",,,,1267440828345053186,https://twitter.com/narendramodi/status/1267440828345053186
2020-06-01 12:59:37,narendramodi,,611,3754,19575,"आज कैबिनेट ने कई महत्वपूर्ण और ऐतिहासिक फैसले लिए। इनसे हमारे अन्नदाताओं, मजदूरों और श्रमिकों के जीवन में बड़े सकारात्मक बदलाव आएंगे। सरकार के इन निर्णयों से किसानों, रेहड़ी-पटरी वालों और एमएसएमई को जबरदस्त लाभ पहुंचने वाला है।",,,,1267440667229216768,https://twitter.com/narendramodi/status/1267440667229216768
2020-06-01 12:41:28,narendramodi,,670,4641,23726,"Launched the portal, http://www.Champions.gov.in This is a one stop place for MSME sector. The focus areas are support &amp; hand-holding, grievance redressal, harnessing entrepreneurial talent and discovering new business opportunities. http://nm-4.com/42f9",,,,1267436100743598081,https://twitter.com/narendramodi/status/1267436100743598081
2020-06-01 08:32:15,narendramodi,,2643,12519,77346,"विभूषितानङ्ग रिपूत्तमाङ्गा, सद्यः कृतानेकजनार्तिभङ्गा। मनोहरोत्तुङ्गचलत्तरङ्गा, गङ्गा ममाङ्गान्यमली करोतु॥ भारतीय अध्यात्म, संस्कृति, समृद्धि और सौहार्द की सनातन स्रोत मां गंगा सभी देशवासियों को स्वस्थ जीवन और सतत सफलता प्रदान करें। गंगा दशहरा की हार्दिक शुभकामनाएं।",,,,1267373381164261376,https://twitter.com/narendramodi/status/1267373381164261376
2020-06-01 06:05:59,narendramodi,,990,4835,26223,"Addressing the 25th anniversary programme of RGUHS.",,,,1267336572786970625,https://twitter.com/narendramodi/status/1267336572786970625
2020-05-31 10:50:57,narendramodi,,2264,6761,41771,"लॉकडाउन में जीवन की रफ्तार थोड़ी धीमी तो हुई है, लेकिन हमें अपने आसपास प्रकृति की समृद्ध विविधता को देखने का अवसर भी मिला है। पर्यावरण सीधा हमारे जीवन से जुड़ा है। इस पर्यावरण दिवस पर कुछ ऐसा संकल्प अवश्य लें कि प्रकृति के साथ हमारा रिश्ता और गहरा हो। #MannKiBaat",,,#MannKiBaat,1267045897377992704,https://twitter.com/narendramodi/status/1267045897377992704
2020-05-31 10:50:30,narendramodi,,536,3173,16249,"Some interesting details about Ayushman Bharat, the world's largest healthcare scheme which has positively impacted over a crore beneficiaries and their families. #MannKiBaat",,,#MannKiBaat,1267045786539319299,https://twitter.com/narendramodi/status/1267045786539319299
2020-05-31 10:49:53,narendramodi,,691,4520,22650,"अंतर्राष्ट्रीय योग दिवस जल्द ही आने वाला है। कोरोना संकट के दौरान लोग योग पर और अधिक गंभीरता से ध्यान दे रहे हैं। हर जगह लोगों ने योग के साथ-साथ आयुर्वेद को भी अपनाया है। सही मायने में योग Community, Immunity और Unity सबके लिए अच्छा है। #MannKiBaat",,,#MannKiBaat,1267045628304953344,https://twitter.com/narendramodi/status/1267045628304953344
2020-05-31 10:49:18,narendramodi,,505,3129,16672,"किसी भी परिस्थिति को बदलना इच्छाशक्ति के साथ ही बहुत कुछ इनोवेशन पर भी निर्भर करता है। संकट की इस घड़ी में देशवासी गांवों से लेकर शहरों तक, छोटे व्यापारियों से लेकर स्टार्टअप तक, हमारी लैब्स कोरोना के खिलाफ जंग में नए-नए इनोवेशन कर रही हैं। #MannKiBaat",,,#MannKiBaat,1267045485103087616,https://twitter.com/narendramodi/status/1267045485103087616
2020-05-31 10:48:55,narendramodi,,493,3162,18313,"देशवासियों की सामूहिक संकल्पशक्ति के साथ एक और शक्ति इस लड़ाई में हमारी सबसे बड़ी ताकत है, वह है- देशवासियों की सेवाशक्ति। #MannKiBaat",,,#MannKiBaat,1267045385144426496,https://twitter.com/narendramodi/status/1267045385144426496
2020-05-31 08:14:20,narendramodi,ScottMorrisonMP,1852,12327,80287,"Connected by the Indian Ocean, united by the Indian Samosa! Looks delicious, PM @ScottMorrisonMP! Once we achieve a decisive victory against COVID-19, we will enjoy the Samosas together. Looking forward to our video meet on the 4th.",,@ScottMorrisonMP,,1267006484543606786,https://twitter.com/narendramodi/status/1267006484543606786
2020-05-31 06:40:51,narendramodi,,4869,13822,115591,"आप सभी को महेश नवमी की मंगलकामनाएं। यह पर्व हमें जन कल्याण के लिए प्रतिबद्ध होने की प्रेरणा देता है। देवों के देव महादेव और मां पार्वती से मेरी प्रार्थना है कि वे समस्त देशवासियों पर अपनी कृपा बनाए रखें।",,,,1266982958474264578,https://twitter.com/narendramodi/status/1266982958474264578
2020-05-31 05:29:57,narendramodi,,1723,6807,29692,"#MannKiBaat May 2020. Tune in.",,,#MannKiBaat,1266965118505545728,https://twitter.com/narendramodi/status/1266965118505545728
2020-05-30 15:36:25,narendramodi,,2996,7989,52853,"Do tune in tomorrow at 11 AM. #MannKiBaat",,,#MannKiBaat,1266755350138667009,https://twitter.com/narendramodi/status/1266755350138667009
2020-05-30 11:30:04,narendramodi,,1781,11698,84287,"Best wishes, especially to the Kashmiri Pandit community, on the very special occasion Jyeshtha Ashtami. With the divine blessings of Mata Kheer Bhawani, may everyone be happy, healthy and prosperous.",,,,1266693355427237894,https://twitter.com/narendramodi/status/1266693355427237894
2020-05-30 11:24:48,narendramodi,,681,3693,19424,"In the times to come, healthcare will assume even greater importance. We in India have been working to create a system where the poor have access to top quality and affordable healthcare.",,,,1266692030022815744,https://twitter.com/narendramodi/status/1266692030022815744
2020-05-30 11:24:22,narendramodi,,587,4059,21760,"Creating next-generation infrastructure for India’s progress.",,,,1266691921017110528,https://twitter.com/narendramodi/status/1266691921017110528
2020-05-30 11:23:24,narendramodi,,734,6352,31596,"Being self-reliant in the defence sector is the need of the hour. Here is a perspective on how India is doing it.",,,,1266691677965529089,https://twitter.com/narendramodi/status/1266691677965529089
2020-05-30 11:22:07,narendramodi,,726,3977,20467,"India is extremely proud of our farmers. They work day and night to feed the nation. We are energising the agriculture sector with reforms and measures that improve the lives of farmers, ensure better markets and eliminate the role of middlemen.",,,,1266691355016757248,https://twitter.com/narendramodi/status/1266691355016757248
2020-05-30 11:19:26,narendramodi,,871,5571,40551,"Was going through some of the articles on the Vikas Yatra section. I commend all the volunteers who have put this section together and created diverse content that gives a comprehensive picture of the work done by the Central Government. Am also sharing some articles with you...",,,,1266690680140660737,https://twitter.com/narendramodi/status/1266690680140660737
2020-05-30 07:48:48,narendramodi,,1887,5989,31669,"Have a look at the Vikas Yatra, that gives glimpses of our collective journey of development, empowerment and service.",,,,1266637673126490112,https://twitter.com/narendramodi/status/1266637673126490112
2020-05-30 07:40:29,narendramodi,,731,5228,44762,"Greetings to the people of Goa on the occasion of their Statehood Day. Goa is a land of scenic beauty and warm hearted people. The state is enriching India’s development trajectory in many sectors. I pray for Goa’s continued progress in the years to come.",,,,1266635579589984256,https://twitter.com/narendramodi/status/1266635579589984256
2020-05-30 07:39:56,narendramodi,,441,2709,25734,"Best wishes to the Chief Minister of Puducherry, Shri @VNarayanasami Ji on his birthday. I pray that he lives a long and healthy life.",,@VNarayanasami,,1266635441186332672,https://twitter.com/narendramodi/status/1266635441186332672
2020-05-30 04:46:13,narendramodi,,5557,12574,70113,"हम आगे बढ़ेंगे, हम प्रगति पथ पर दौड़ेंगे, हम विजयी होंगे। मेरा ऑडियो संदेश…",,,,1266591721040736256,https://twitter.com/narendramodi/status/1266591721040736256
2020-05-30 04:43:18,narendramodi,,1485,6178,30980,"Expressing gratitude to 130 crore Indians. Their blessings are a source of immense strength. My audio message... https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA",,,,1266590988476182528,https://twitter.com/narendramodi/status/1266590988476182528
2020-05-30 04:32:49,narendramodi,,2585,9442,38451,"आज से एक साल पहले भारतीय लोकतंत्र के इतिहास में एक नया स्वर्णिम अध्याय जुड़ा। मैं इस पत्र के द्वारा आपके चरणों में प्रणाम करने और आपका आशीर्वाद लेने आया हूं.... https://www.narendramodi.in/hi/honble-prime-ministers-letter-549970",,,,1266588349839536128,https://twitter.com/narendramodi/status/1266588349839536128
2020-05-30 04:21:32,narendramodi,,3022,10976,44994,"Penned a letter to my fellow citizens. It takes you through the year gone by and the way ahead. https://www.narendramodi.in/honble-prime-ministers-letter-549970",,,,1266585512682221572,https://twitter.com/narendramodi/status/1266585512682221572
2020-05-29 16:30:55,narendramodi,,1912,6190,61029,"Anguished by the passing away of Shri Bhanwar Lal Sharma Ji. His role in strengthening the Party in Rajasthan was extremely valuable. Simplicity and selflessness came naturally to him. Condolences to his family and well wishers. Om Shanti.",,,,1266406676543860737,https://twitter.com/narendramodi/status/1266406676543860737
2020-05-29 12:05:06,narendramodi,,2047,6504,60641,"Shri Ajit Jogi Ji was passionate about public service. This passion made him work hard as a bureaucrat and as a political leader. He strived to bring a positive change in the lives of the poor, especially tribal communities. Saddened by his demise. Condolences to his family. RIP.",,,,1266339782755377152,https://twitter.com/narendramodi/status/1266339782755377152
2020-05-29 04:38:47,narendramodi,,2190,6607,65504,"Anguished by the passing away of Rajya Sabha MP Shri M.P. Veerendra Kumar Ji. He distinguished himself as an effective legislator and Parliamentarian. He believed in giving voice to the poor and underprivileged. Condolences to his family and well wishers. Om Shanti.",,,,1266227463929004032,https://twitter.com/narendramodi/status/1266227463929004032
2020-05-28 03:42:07,narendramodi,,5873,21706,109462,"On his Jayanti, I bow to the courageous Veer Savarkar. We remember him for his bravery, motivating several others to join the freedom struggle and emphasis on social reform.",,,,1265850817690492936,https://twitter.com/narendramodi/status/1265850817690492936
2020-05-27 16:09:53,narendramodi,,467,2862,25234,"Also condoled the sad and untimely demise of Minister A. Thondaman, leader of Indian Origin Tamils in Sri Lanka. Prayers for peace to the departed soul and strength to his family to bear the grievous loss.",,,,1265676611581403142,https://twitter.com/narendramodi/status/1265676611581403142
2020-05-27 16:09:24,narendramodi,,1541,6072,60975,"Spoke to PM Mahinda Rajapaksa today to greet him on completing 50 years since his first election to the Parliament of Sri Lanka. Complimented him on an illustrious political career and wished him and the people of Sri Lanka good health, peace and prosperity. @PresRajapaksa",,@PresRajapaksa,,1265676487069331456,https://twitter.com/narendramodi/status/1265676487069331456
2020-05-27 03:00:02,narendramodi,,2512,7850,78924,"Birthday wishes to our senior Cabinet colleague, Shri @nitin_gadkari Ji. He is working hard to ensure futuristic infrastructure as well as vibrant MSMEs in the nation. Praying for his long and healthy life.",,@nitin_gadkari,,1265477839169531905,https://twitter.com/narendramodi/status/1265477839169531905
2020-05-27 02:59:00,narendramodi,,5551,10975,148451,"Tributes to our first PM, Pandit Jawaharlal Nehru Ji on his death anniversary.",,,,1265477576778113027,https://twitter.com/narendramodi/status/1265477576778113027
2020-05-27 02:58:05,narendramodi,Drlsubramaniam,418,2960,22061,"Brilliant rendition! Conveys the message of Vasudhaiva Kutumbakam well. Great effort by those who are a part of this.",,,,1265477347869769728,https://twitter.com/narendramodi/status/1265477347869769728
2020-05-26 15:42:44,narendramodi,,1040,3951,33088,"Conveyed warm greetings for Eid to His Highness @TamimBinHamad and the people of Qatar. Appreciated His Highness's personal attention to the welfare of Indians in Qatar, including for their return to India under Vande Bharat Mission.",,@TamimBinHamad,,1265307387919061002,https://twitter.com/narendramodi/status/1265307387919061002
2020-05-26 15:41:56,narendramodi,,532,3211,27600,"Conveyed Eid greetings to President @AlsisiOfficial and to the people of Egypt. Also thanked him for the support extended to Indian citizens in Egypt. India-Egypt relations will continue to grow and prosper.",,@AlsisiOfficial,,1265307186923618309,https://twitter.com/narendramodi/status/1265307186923618309
2020-05-26 15:41:37,narendramodi,,1331,5341,50087,"Had a good discussion with President @vanderbellen about the measures adopted by India and Austria to respond to COVID-19. We agreed on the potential to expand India-Austia cooperation in many areas, as both our countries prepare for the post-COVID world.",,@vanderbellen,,1265307109228343301,https://twitter.com/narendramodi/status/1265307109228343301
2020-05-25 13:42:01,narendramodi,,1786,5233,47935,"Conveyed Eid-ul-Fitr greetings to His Highness @MohamedBinZayed and the friendly people of UAE. Thanked him for the cooperation extended to Indian citizens in UAE. India-UAE cooperation has grown even stronger during the COVID-19 challenge.",,@MohamedBinZayed,,1264914620826841088,https://twitter.com/narendramodi/status/1264914620826841088
2020-05-25 13:40:58,narendramodi,,1689,7140,75826,"Spoke to PM Sheikh Hasina to wish her and the friendly people of Bangladesh, a happy & prosperous Eid-ul-Fitr. We discussed the impact of cyclone Amphan and the present COVID-19 situation. Reiterated India’s continued support to Bangladesh in this challenging time.",,,,1264914357063831552,https://twitter.com/narendramodi/status/1264914357063831552
2020-05-25 06:37:36,narendramodi,,2083,8278,78138,"Padma Shri Balbir Singh Sr. Ji will be remembered for his memorable sporting performances. He brought home lots of pride and laurels. Undoubtedly a brilliant hockey player, he also made a mark as a great mentor. Pained by his demise. Condolences to his family and well wishers.",,,,1264807813949173760,https://twitter.com/narendramodi/status/1264807813949173760
2020-05-25 01:29:48,narendramodi,,11999,20956,207086,"Eid Mubarak! Greetings on Eid-ul-Fitr. May this special occasion further the spirit of compassion, brotherhood and harmony. May everyone be healthy and prosperous.",,,,1264730352498556928,https://twitter.com/narendramodi/status/1264730352498556928
2020-05-24 06:26:31,narendramodi,,3003,6311,88381,"Birthday wishes to Kerala CM Shri @vijayanpinarayi Ji on his birthday. May he be blessed with good health and a long life.",,@vijayanpinarayi,,1264442636900823040,https://twitter.com/narendramodi/status/1264442636900823040
2020-05-23 09:01:13,narendramodi,,624,2966,23271,"Our people share warm and special ties, based on shared culture and values. Indians will stand by their Mauritian brothers and sisters at this difficult time.",,,,1264119180653019137,https://twitter.com/narendramodi/status/1264119180653019137
2020-05-23 09:01:12,narendramodi,,1450,5092,47075,"Thank you, Prime Minister @PKJugnauth for our warm conversation today! Congratulations for successfully controlling COVID-19 in Mauritius.",,@PKJugnauth,,1264119178211946502,https://twitter.com/narendramodi/status/1264119178211946502
2020-05-23 09:00:34,narendramodi,,344,2854,22084,"We agreed to accelerate Indian-assisted development projects in Sri Lanka, and also strengthen investment links.",,,,1264119016542531584,https://twitter.com/narendramodi/status/1264119016542531584
2020-05-23 09:00:32,narendramodi,,1132,5551,48420,"Had an excellent talk with President @GotabayaR. Sri Lanka is fighting COVID-19 effectively under his leadership. India will continue to support our close maritime neighbour in dealing with the pandemic and its economic impact.",,@GotabayaR,,1264119009928073216,https://twitter.com/narendramodi/status/1264119009928073216
2020-05-22 17:02:16,narendramodi,,1729,5904,54267,"Anguished by the demise of former MP Dr. Nepal Singh Ji. He would be remembered for his numerous community service efforts. He played a key role in strengthening the BJP in Uttar Pradesh. Condolences to his family and supporters in this sad hour. Om Shanti.",,,,1263877854787276800,https://twitter.com/narendramodi/status/1263877854787276800
2020-05-22 15:07:02,narendramodi,,736,3195,23043,"ଓଡିଶାରେ ମହାବାତ୍ୟାର ବିଭିନ୍ନ ଦିଗ ଉପରେ ସମୀକ୍ଷା କଲି । ରାଜ୍ୟର ବିପର୍ଯ୍ୟୟ ପରିଚାଳନାର ସୁପ୍ରତିଷ୍ଠିତ ପ୍ରକ୍ରିୟା ଅନେକ ଜୀବନ ବଞ୍ଚାଇବା ସୁନିଶ୍ଚିତ କରିଛି । ରାଜ୍ୟକୁ ଉପଯୁକ୍ତ ତତକାଳିକ ସହାୟତା ଓ ପୁନଃର୍ବାସ ପାଇଁ ସବୁ ପ୍ରକାର ସହଯୋଗ କେନ୍ଦ୍ର ଯୋଗାଇ ଦେବ ।",,,,1263848854383849477,https://twitter.com/narendramodi/status/1263848854383849477
2020-05-22 15:03:54,narendramodi,,355,2144,12715,"আমপানের প্রকোপে যারা প্রিয়জনকে হারিয়েছেন, তাদের প্রতি আমার আন্তরিক সমবেদনা। রাজা রামমোহন রায়ের জন্মবার্ষিকী আজ। আমি প্রার্থনা করি যে তাঁর আশীর্বাদে, পশ্চিমবঙ্গ দ্রুত স্বাভাবিক হয়ে উঠবে",,,,1263848064592183298,https://twitter.com/narendramodi/status/1263848064592183298
2020-05-22 15:02:46,narendramodi,,663,3369,24127,"পশ্চিম বঙ্গের আমপান- বিধ্বস্ত অঞ্চল আকাশ পথে পর্যবেক্ষণ করলাম। ঘূর্ণি ঝড়ে ক্ষতিগ্রস্তদের ত্রাণ, পুনর্বাসন এবং পুনর্নির্মাণ এর জন্য কেন্দ্রীয় সরকার সমস্ত রকম সাহায্য করবে।",,,,1263847781094944768,https://twitter.com/narendramodi/status/1263847781094944768
2020-05-22 15:00:36,narendramodi,,1687,9550,78333,"The nation stands in solidarity with our sisters and brothers in West Bengal and Odisha. The Central Government assures all possible support as well as assistance towards the rehabilitation, restoration and reconstruction efforts.",,,,1263847233742532608,https://twitter.com/narendramodi/status/1263847233742532608
2020-05-22 14:59:57,narendramodi,,810,5235,34932,"Went to West Bengal and Odisha to review the situation caused by the super cyclone. Conducted an aerial survey and held review meetings with the respective Chief Ministers @MamataOfficial and @Naveen_Odisha, as well as authorities.",,@MamataOfficial @Naveen_Odisha,,1263847072739934209,https://twitter.com/narendramodi/status/1263847072739934209
2020-05-22 12:54:23,narendramodi,,6230,21971,194137,"Deeply saddened by the loss of life due to a plane crash in Pakistan. Our condolences to the families of the deceased, and wishing speedy recovery to those injured.",,,,1263815469145788416,https://twitter.com/narendramodi/status/1263815469145788416
2020-05-22 07:32:53,narendramodi,,1728,8760,46136,"Speaking on the situation in the wake of Cyclone Amphan.",,,,1263734564838465538,https://twitter.com/narendramodi/status/1263734564838465538
2020-05-21 08:20:37,narendramodi,,609,4002,24442,"NDRF teams are working in the cyclone affected parts. Top officials are closely monitoring the situation and also working in close coordination with the West Bengal government. No stone will be left unturned in helping the affected.",,,,1263384187949608961,https://twitter.com/narendramodi/status/1263384187949608961
2020-05-21 08:20:08,narendramodi,,2297,8767,62221,"Have been seeing visuals from West Bengal on the devastation caused by Cyclone Amphan. In this challenging hour, the entire nation stands in solidarity with West Bengal. Praying for the well-being of the people of the state. Efforts are on to ensure normalcy.",,,,1263384064616103937,https://twitter.com/narendramodi/status/1263384064616103937
2020-05-21 08:19:37,narendramodi,,1529,8406,68241,"My thoughts are with the people of Odisha as the state bravely battles the effects of Cyclone Amphan. Authorities are working on the ground to ensure all possible assistance to the those affected. I pray that the situation normalises at the earliest.",,,,1263383936706572288,https://twitter.com/narendramodi/status/1263383936706572288
2020-05-21 03:22:48,narendramodi,,4274,11323,146749,"On his death anniversary, tributes to former PM Shri Rajiv Gandhi.",,,,1263309240875102208,https://twitter.com/narendramodi/status/1263309240875102208
2020-05-20 15:36:10,narendramodi,,3965,9334,76486,"During today’s Cabinet meeting, important decisions were taken which are focused on welfare of migrants, poor, senior citizens, easier availability of credit, harnessing opportunities in the fisheries sector. They will benefit several citizens.",,,,1263131409390227457,https://twitter.com/narendramodi/status/1263131409390227457
2020-05-20 15:35:03,narendramodi,,796,4487,28487,"Pradhan Mantri Matsya Sampada Yojana will revolutionise the fisheries sector. It will invigorate it with latest technology, infrastructure and ensure financial assistance. Our hardworking fishermen will gain immensely.",,,,1263131126316568576,https://twitter.com/narendramodi/status/1263131126316568576
2020-05-20 15:30:49,narendramodi,MOFPI_GOI,861,4423,26895,"Important decision of the Cabinet that will contribute to a vibrant food processing sector. It will also strengthen the efforts towards Atmanirbhar Bharat.",,,,1263130061265305603,https://twitter.com/narendramodi/status/1263130061265305603
2020-05-20 03:01:11,narendramodi,,1771,5719,33276,"During my official tours, I would interact with Ayushman Bharat beneficiaries. Sadly, that is not possible these days but I did have a great telephone interaction with Pooja Thapa from Meghalaya, the 1 croreth beneficiary. Here is what we discussed.",,,,1262941410497630209,https://twitter.com/narendramodi/status/1262941410497630209
2020-05-20 02:58:40,narendramodi,,1476,7615,48692,"One of the biggest benefits of Ayushman Bharat is portability. Beneficiaries can get top quality and affordable medical care not only where they registered but also in other parts of India. This helps those who work away from home or registered at a place where they don’t belong.",,,,1262940780064313344,https://twitter.com/narendramodi/status/1262940780064313344
2020-05-20 02:56:45,narendramodi,,3208,12450,98795,"I appreciate our doctors, nurses, healthcare workers and all others associated with Ayushman Bharat. Their efforts have made it the largest healthcare programme in the world. This initiative has won the trust of several Indians, especially the poor and downtrodden.",,,,1262940294305071104,https://twitter.com/narendramodi/status/1262940294305071104
2020-05-20 02:56:06,narendramodi,,2888,12489,84250,"It would make every Indian proud that the number of Ayushman Bharat beneficiaries has crossed 1 crore. In less than two years, this initiative has had a positive impact on so many lives. I congratulate all the beneficiaries and their families. I also pray for their good health.",,,,1262940130576302082,https://twitter.com/narendramodi/status/1262940130576302082
2020-05-18 13:00:41,narendramodi,,3441,7162,50893,"Reviewed the preparedness regarding the situation due to cyclone ‘Amphan.’ The response measures as well as evacuation plans were discussed. I pray for everyone's safety and assure all possible support from the Central Government.",,,,1262367505735016449,https://twitter.com/narendramodi/status/1262367505735016449
2020-05-18 03:22:34,narendramodi,,4459,5769,31776,"I look forward to your ideas and inputs for this month’s #MannKiBaat, which will take place on the 31st. You can: Record a message by dialling 1800-11-7800. Write on NaMo App or MyGov.",,,#MannKiBaat,1262222017526284288,https://twitter.com/narendramodi/status/1262222017526284288
2020-05-18 03:21:31,narendramodi,,899,3343,33611,"Greetings to Union Minister Shri @TCGEHLOT Ji on his birthday. May Almighty bless him with a long and healthy life.",,@TCGEHLOT,,1262221751594827777,https://twitter.com/narendramodi/status/1262221751594827777
2020-05-18 03:21:01,narendramodi,,1611,4899,62680,"Birthday wishes to our former PM Shri @H_D_Devegowda Ji. Praying for his long life and good health.",,@H_D_Devegowda,,1262221627179200513,https://twitter.com/narendramodi/status/1262221627179200513
2020-05-17 15:30:26,narendramodi,mangeshkarlata,2901,10573,70428,"यह गीत हर किसी को उत्साहित और प्रेरित करने वाला है। इसमें आत्मनिर्भर भारत के लिए सुरों से सजा उद्घोष है।",,,,1262042801191206914,https://twitter.com/narendramodi/status/1262042801191206914
2020-05-17 14:19:50,narendramodi,,1456,6986,48192,"Mazel Tov my friend @netanyahu for forming your fifth government in Israel. I wish you and @gantzbe success and look forward to continue working closely with your government to further strengthen India-Israel strategic partnership.",,@netanyahu @gantzbe,,1262025037349105665,https://twitter.com/narendramodi/status/1262025037349105665
2020-05-17 14:19:27,narendramodi,,1481,5083,41747,"מזל טוב ידידי @netanyahu על הקמת הממשלה החמישית בישראל. אני מאחל לך ול@gantzbe הצלחה רבה ומצפה להמשך שיתוף פעולה הדוק עם הממשלה החדשה ולחיזוק השותפות האסטרטגחת בין הודו לישראל.",,@netanyahu @gantzbe,,1262024940959805442,https://twitter.com/narendramodi/status/1262024940959805442
2020-05-17 11:19:23,narendramodi,,5182,10292,80862,"Measures and reforms announced by the FM today will have a transformative impact on our health and education sectors. They will boost entrepreneurship, help public sector units and revitalise the village economy. Reform trajectories of the states will also get an impetus.",,,,1261979625393205251,https://twitter.com/narendramodi/status/1261979625393205251
2020-05-16 14:28:13,narendramodi,,5578,11193,86800,"Important sectors such as coal, minerals, defence, aviation, space and atomic energy have been covered in the announcements by the FM today. The measures and reforms announced will create many business opportunities and contribute to economic transformation.",,,,1261664756701655041,https://twitter.com/narendramodi/status/1261664756701655041
2020-05-16 08:55:52,narendramodi,realDonaldTrump,3035,15645,85893,"Thank you @POTUS @realDonaldTrump. This pandemic is being fought collectively by all of us. In such times, it’s always important for nations to work together and do as much as possible to make our world healthier and free from COVID-19. More power to - friendship!",,@POTUS @realDonaldTrump,,1261581118458888192,https://twitter.com/narendramodi/status/1261581118458888192
2020-05-16 08:54:34,narendramodi,,1344,5843,45208,"Greetings on Sikkim’s Statehood Day. Home to talented and compassionate people, Sikkim has enriched national progress in many sectors. Sikkim’s progress in areas like organic farming have been admired all over. Praying for Sikkim’s progress in the years to come.",,,,1261580792414662657,https://twitter.com/narendramodi/status/1261580792414662657
2020-05-16 05:08:20,narendramodi,,12362,14382,127789,"उत्तर प्रदेश के औरैया में सड़क दुर्घटना बेहद ही दुखद है। सरकार राहत कार्य में तत्परता से जुटी है। इस हादसे में मारे गए लोगों के परिजनों के प्रति अपनी संवेदना प्रकट करता हूं, साथ ही घायलों के जल्द से जल्द स्वस्थ होने की कामना करता हूं।",,,,1261523857237667840,https://twitter.com/narendramodi/status/1261523857237667840
2020-05-15 15:22:11,narendramodi,,5455,10577,81474,"I welcome today’s measures announced by FM @nsitharaman. They will help the rural economy, our hardworking farmers, fishermen, the animal husbandry and dairy sectors. I specially welcome reform initiatives in agriculture, which will boost income of farmers. #AatmaNirbharDesh",,@nsitharaman,#AatmaNirbharDesh,1261315951758389249,https://twitter.com/narendramodi/status/1261315951758389249
2020-05-15 09:12:02,narendramodi,,791,3450,26570,"Sectors like medical research, clean energy and climate resilience offer great opportunities to bring Danish and Indian strengths together for creating a Green Strategic Partnership.",,,,1261222798195781637,https://twitter.com/narendramodi/status/1261222798195781637
2020-05-15 09:12:01,narendramodi,,1760,5306,46463,"Spoke to PM @Statsmin about the COVID-19 pandemic, and how India and Denmark can strengthen cooperation in the post-COVID era.",,@Statsmin,,1261222793695223808,https://twitter.com/narendramodi/status/1261222793695223808
2020-05-14 17:14:00,narendramodi,,3608,11289,81651,"Had an extensive interaction with @BillGates. We discussed issues ranging from India’s efforts to fight Coronavirus, work of the @gatesfoundation in battling COVID-19, role of technology, innovation and producing a vaccine to cure the pandemic.",,@BillGates @gatesfoundation,,1260981700672147457,https://twitter.com/narendramodi/status/1260981700672147457
2020-05-14 13:41:45,narendramodi,,5612,10845,79737,"Today’s announcements by FM @nsitharaman will especially benefit our farmers and migrant workers. The announcements include a series of progressive measures and will boost food security, credit to farmers as well as street vendors. #AatmaNirbharBharatPackage",,@nsitharaman,#AatmaNirbharBharatPackage,1260928289125724163,https://twitter.com/narendramodi/status/1260928289125724163
2020-05-13 13:16:50,narendramodi,,6877,13370,97866,"Today’s announcements by FM @nsitharaman will go a long way in addressing issues faced by businesses, especially MSMEs. The steps announced will boost liquidity, empower the entrepreneurs and strengthen their competitive spirit. #AatmaNirbharBharatAbhiyan",,@nsitharaman,#AatmaNirbharBharatAbhiyan,1260559627982442497,https://twitter.com/narendramodi/status/1260559627982442497
2020-05-12 16:23:11,narendramodi,,6990,17041,71225,"The way ahead lies in LOCAL. Local Manufacturing. Local Markets. Local Supply Chain. Local is not merely a need but a responsibility. Be vocal about local! #AatmanirbharBharat",,,#AatmanirbharBharat,1260244139142086657,https://twitter.com/narendramodi/status/1260244139142086657
